stop_id,stop_name,latitude,longitude
10169897459,Caserne Des F.A.R.,37.20660994,6.428885436
10169897460,Aroport De Tit Mellil,37.18878775,6.420699544
10169897461,Aroport De Tit Mellil,37.18867602,6.420831782
10169897462,Sevam,37.18599332,6.406885644
10169897463,Sevam,37.18617671,6.40658642
10171740734,Mosque Zerhoun,37.15597345,6.373464966
10171740735,Hpital Sidi Moumen,37.16082556,6.375312705
10171740736,Hpital Sidi Moumen,37.16082184,6.375611132
10171740737,Cimetire Sidi Moumen,37.16360765,6.374155377
10171740738,Al Houda,37.16825417,6.369403436
10171740739,Al Houda,37.16824236,6.369181652
10171740740,Rsidence Sada,37.17250097,6.368409945
10171740741,Rsidence Sada,37.1724366,6.368126449
10171740742,Diar Essaada,37.1743648,6.370310579
10171740745,Doha,37.17908649,6.376007977
10171740759,Bernoussi,37.20351984,6.387967904
10171980884,Douar Mzab,37.15698429,6.408779907
10171980885,Residence Assalam,37.16754501,6.412447473
10171980886,Residence Assalam,37.16777221,6.412315377
10171981349,Rsidence Alkima,37.17950227,6.39036554
10171981350,Lyce Abdelkhalek Torres,37.18032189,6.384152347
10171981354,Rsidence Al Kawtar,37.18191162,6.380782133
10172044862,Ofppt Ain Sebaa,37.19761953,6.364441576
10172044863,Ofppt Ain Sebaa,37.19760503,6.364630723
10172044865,Caf Majorelle,37.20249914,6.365807206
10172044866,Salle Derkaoui,37.20570987,6.371605099
10172044867,Salle Derkaoui,37.20543283,6.371792323
10172044876,Chefchaouni,37.2114904,6.381270401
10172044885,Zi Bernoussi,37.21382967,6.384286387
10172044886,Zi Bernoussi,37.21368502,6.384407331
10172268306,Hay El Wahda,37.12420219,6.35211837
10172268307,Hay El Wahda,37.12444169,6.351987774
10172268308,Abattoir,37.13224121,6.346067847
10172577256,Terminus Lmkansa II,37.10387593,6.335165731
10172577281,Hay Ennaser,37.11408562,6.325359375
10172577282,Hay Ennaser,37.11394289,6.325206512
10172577285,Derb Foukara,37.14901498,6.292629807
10174422772,Thtre Moulay Rachid,37.1473876,6.341886073
10174422773,Thtre Moulay Rachid,37.14719622,6.341658019
10174422774,Hay Salama,37.15127881,6.338629162
10174422775,Hay Salama,37.15076031,6.33850872
10174422776,Laboratoire Anhiche,37.15325425,6.336531961
10174422777,Hay Adil - Maison Des Jeunes,37.16258113,6.329154017
10174422778,,37.16282847,6.329452298
10174422779,Cimetire Juif,37.16606696,6.326888248
10174422780,Cimetire Juif,37.16622752,6.327215291
10174422781,Bata,37.17067969,6.319846764
10174422782,Rsidence Assalam,37.17126474,6.315659311
10174422783,Rsidence Assalam,37.17108017,6.315560754
10174422784,Hay Hakam,37.17274045,6.303429135
10174676878,Club Bmce,37.1791819,6.24908624
10174676911,Mosque Hassan II - Mdiathque,37.19176935,6.270349077
10174676912,Mosque Hassan II - Mdiathque,37.19203871,6.270146273
10174676913,Derb Tazi,37.193271,6.272830316
10174676914,Sour Jdid,37.19230491,6.279438118
10174676943,Rsidence El-Baida,37.17120209,6.292706218
10174676944,Rsidence El-Baida,37.171315,6.292871684
10174676945,Kissariat Akhemassi,37.1571915,6.301513442
10174676946,Kissariat Akhemassi,37.15706255,6.301270195
10174676947,Rsidence Annacer,37.15272835,6.303187964
10174676948,Rsidence Annacer,37.15268532,6.30296731
10174677254,Hay Drissia,37.1485653,6.312374628
10174677255,Hay Drissia,37.14874041,6.312244485
10174677256,March Aux Dattes,37.15348411,6.318761876
10174677257,March Aux Dattes,37.15369449,6.318680448
10176008807,Ecole Georges Bizet,37.16169734,6.248866379
10176008808,Ecole Georges Bizet,37.16157922,6.24871187
10176008809,Residence Al Mansour,37.15630914,6.253989563
10176008810,Residence Al Mansour,37.15614454,6.253817926
10176008811,Clinique Riviera,37.15041162,6.261492494
10176008812,Clinique Riviera,37.15039084,6.26118519
10176016628,Moulay Idriss I - Gendarmerie,37.15557734,6.283042542
10176016652,Mosque Sonna,37.14361067,6.291242416
10176016655,Hpital Bouafi,37.14048546,6.292558093
10176016656,Hpital Bouafi,37.14058087,6.292701101
10176016672,Clinique Cnss - Facult,37.12071059,6.299763444
10176016673,Facult D'An-Chock,37.12345631,6.298216902
10176016674,Hmodialyse 2 Mars,37.13561614,6.295385222
10176016675,Hmodialyse 2 Mars,37.13576003,6.295487283
10176016679,Marche de Gros,37.13665482,6.333877589
10176016680,Marche de Gros,37.13644914,6.334064854
10176016681,Bloc 33 Lalla Meriem,37.14298616,6.342979057
10176016682,Bloc 33 Lalla Meriem,37.1432362,6.34281642
10176016684,Mosque Bab Taouba,37.15287666,6.369139075
10176101502,Rond-Point Ben Acha,37.18439066,6.308181697
10176101503,Rond-Point Ben Acha,37.18421994,6.308268757
10176101504,,37.18530047,6.316231391
10176101505,Daf Moulay Ismal,37.18512492,6.316280851
10176101506,Shell,37.18538345,6.322014561
10176101507,Shell,37.18559886,6.321928161
10176101508,March Aux Poulets,37.18246295,6.324098009
10176120119,Derb Moulay Chrif,37.17765298,6.32825845
10177322058,Salhi Bois,37.17005654,6.301061806
10177322059,Salhi Bois,37.16982458,6.3008444
10177322066,Gare Routire,37.16039358,6.3130096
10177322067,,37.16078671,6.311707737
10177322072,Chetaiba,37.1491053,6.326247683
10177322073,Chetaiba,37.14894183,6.325990437
10177322074,Ecole Al Akhawayn,37.14535149,6.330758842
10177322075,Ecole Al Akhawayn,37.14483511,6.330998758
10180681956,Dar Taliba,37.14562245,6.334522397
10180681957,Dar Taliba,37.14628289,6.334306183
10180916737,Hay El Baraka,37.15570398,6.359820942
10180916738,Hay El Baraka,37.15551203,6.359681426
10180916739,Av. Joudar,37.14465865,6.36905162
10180916740,Av. Joudar,37.14456201,6.368807033
10180916742,Jawharat Al Madina,37.14072026,6.364713888
10180916744,Al Madina Jadida,37.1374182,6.36085895
10180916748,Al Amane,37.17980056,6.354698979
10180916749,Al Amane,37.1797406,6.354513263
10180916750,ENCG Ain Sebaa,37.17993125,6.359256546
10180916751,ENCG Ain Sebaa,37.17964646,6.359304756
10180916752,Clinique Doha,37.18253102,6.366938828
10180916753,Clinique Doha,37.18275084,6.366775503
10180916754,Hay El Baraka,37.20703938,6.391480224
10180916755,Amgala,37.20693189,6.391226604
10180916756,Boulevard Chefchaouni,37.21937594,6.391350704
10180916757,Boulevard Chefchaouni,37.21954706,6.391196991
10180916758,Mosquee Q. Industriel,37.22158414,6.39397037
10181391770,Lyce Chaouki,37.16999486,6.272134448
10181557806,Derb Douam,37.12899731,6.32694857
10181657837,Carrires Rehamna,37.1767419,6.374248825
10181657838,Carrires Rehamna,37.17683769,6.373982546
10181657839,Ann. Panoramique,37.1700758,6.364794272
10181657840,Residence Charaf,37.17259445,6.367442967
10181657849,Renault Sidi Othmane,37.14774444,6.340044315
10181657850,Renault Sidi Othmane,37.14757363,6.340178351
10181657853,Sidi Othmane - Marjane,37.14396582,6.335222349
10181657854,Sidi Othmane - Marjane,37.1437946,6.3352874
10181657855,Mosque Lalla Aicha,37.13905215,6.309507789
10181657856,Mosque Lalla Aicha,37.13927594,6.309417554
10181657881,Panoramique,37.13921421,6.304244461
10181657882,Panoramique,37.1393544,6.304147201
10181657883,Hay Rmila,37.13692221,6.300274431
10181657884,Hay Rmila,37.13704604,6.300139047
10184715713,Hpital du Cheikh Khalifa,37.13190632,6.235797137
10184715714,Hpital du Cheikh Khalifa,37.13180286,6.235832359
10213133338,Residence Narjiss,37.10631741,6.245840725
10213133339,Residence Al Mostakbel,37.1085288,6.254914826
10213133340,Residence Al Mostakbel,37.1085953,6.254707582
10213133371,Pharmacie Dalia,37.13150279,6.284916506
10213133372,Ecole Fathallah,37.13417212,6.293046938
10213133373,Ecole Fathallah,37.13444712,6.292994585
10213133402,Mosquee Yacout,37.13170315,6.30898872
10213133403,Mosquee Yacout,37.13154555,6.309086603
10214764666,Cafe Havana,37.10696056,6.254524078
10214764667,Cafe Havana,37.10701921,6.254360866
10214764668,Rsidence Ahali,37.09224749,6.249314428
10214764669,Rsidence Ahali,37.09229889,6.249044738
10214786626,Sidi Messaoud,37.08992644,6.270777934
10214786627,Sidi Messaoud,37.08993635,6.270579095
10214786628,Monsieur Bricolage,37.07877332,6.271826308
10214786629,Monsieur Bricolage,37.07899108,6.272150474
10215081146,Laouina,37.16082119,6.264101534
10215081147,Laouina,37.16091193,6.263850723
10215081148,Cafe Ifri,37.15789952,6.262180637
10215081149,Cafe Ifri,37.15803822,6.262008284
10215081150,Mosque Al Bathae,37.14868183,6.258440295
10215081151,Mosque Al Bathae,37.14874492,6.258134302
10215081152,Shell - Abdellah Ibrahim,37.13981407,6.258442307
10215081153,Shell - Abdellah Ibrahim,37.13982947,6.258034218
10215081156,Trmie d'Azbane,37.1159831,6.239265098
10215081157,Trmie d'Azbane,37.11565415,6.239496404
10215081158,Palais Des Ambassadeurs,37.10290913,6.222403364
10215081159,Palais Des Ambassadeurs,37.10318406,6.222273554
10215081160,Mosque Iraqui,37.09521177,6.212566812
10215081161,Mosque Iraqui,37.09503616,6.212773752
10217134173,Douar Lgouissem,37.0764206,6.232953089
10217134174,Douar Lgouissem,37.07641676,6.232765368
10217137894,Hay Nassim II,37.09060765,6.238907089
10217137895,Hay Nassim II,37.09057734,6.239051003
10217137896,Hay Nassim,37.09789961,6.239044526
10218102763,,37.14557491,6.274525274
10218102764,,37.14519609,6.274125211
10218373571,Les Jardins de Bali,37.14109658,6.276022662
10218373572,Les Jardins de Bali,37.1410075,6.275845666
10218373573,Residence Al Mawlid,37.13361479,6.278219991
10218373574,Residence Al Mawlid,37.13359013,6.277957906
10218373575,Protection Civile,37.1289984,6.279055961
10218373576,Protection Civile,37.12905541,6.27925699
10218373577,Lydec,37.12053192,6.282756667
10218373578,Lydec,37.11988719,6.283209734
10218373579,Ouled Taleb,37.11526269,6.283750887
10218373580,Ouled Taleb,37.11520201,6.283466757
10218373611,Bali Luxury,37.10253695,6.284618681
10218373612,Bali Luxury,37.10253157,6.284323837
10218896676,Madame Loula,37.14993148,6.198757128
10218931821,Dcomobil,37.14579042,6.191948872
10218931822,Dcomobil,37.14527357,6.192087018
10218931823,Lotissement sequia,37.14206064,6.186769115
10218931824,Lotissement sequia,37.1417405,6.187086041
10218931825,Palais Royal Ain Gueddid,37.13896889,6.18289518
10218931826,Palais Royal Ain Gueddid,37.1387461,6.183093454
10218931828,Ain Gueddid,37.13231248,6.174984285
10218931832,Restaurant mrissa,37.12645422,6.164957736
10220779522,Caf Atlas,37.12175282,6.227671516
10220779534,cole Elibrahimi,37.13730482,6.223476023
10220779566,Caf,37.14835744,6.253183705
10220779567,Caf,37.14814727,6.253088868
10220779568,Beausejour,37.14676778,6.256642006
10220779569,Beausejour,37.14698462,6.256830985
10220779570,Boulevard Abderrahim Bouabid,37.14471406,6.259487417
10220779571,Boulevard Abderrahim Bouabid,37.14489887,6.259617765
10220779572,Ecole El Khalil,37.14210993,6.262840994
10220779573,Ecole El Khalil,37.14233371,6.26299961
10222392422,Jnane Oulfa,37.11047261,6.226916328
10222392423,Jnane Oulfa,37.110675,6.227143153
10222392737,Hay Salam,37.12847573,6.232587694
10222392738,Hay Salam,37.12857812,6.232434466
10222392741,Rsidences Firdaouss,37.14012848,6.235972115
10222392745,Angle Oum Rabia/Naciri,37.14293565,6.235364583
10222392776,Handassa,37.1549197,6.236154112
10222392802,Shell Abdelkrim Elkhattabi,37.17219712,6.254687735
10222392803,Rue Washington,37.17917626,6.270626465
10222392804,Rue Washington,37.17929475,6.270420433
10222392805,112 Bd d'Anfa,37.1776638,6.267589102
10222392806,112 Bd d'Anfa,37.17761393,6.267919804
10963462857,Mohamed Joudar,37.15262564,6.358603581
10963462858,Mohamed Joudar,37.15265824,6.35857174
10963477163,Place de la Victoire,37.17439807,6.291507362
10963477164,La Gironde,37.17326959,6.298007058
10963477165,La Gironde,37.17329003,6.298050593
10963477166,Ifni,37.16997773,6.300909345
10963477167,Ifni,37.17001969,6.300912304
10963477168,An Borja,37.16517723,6.306752276
10963477169,An Borja,37.165187,6.30680227
10963477170,Gare Routire Ouled Ziane,37.16052356,6.312400701
10963477171,Gare Routire Ouled Ziane,37.16056478,6.312430123
10963477172,Hay Tissir,37.15649124,6.317390747
10963477173,Hay Tissir,37.15654198,6.317386988
10963477174,Jardin Chtaiba,37.14874325,6.326428152
10963477175,Jardin Chtaiba,37.14877788,6.326454413
10963477176,Nil,37.15020733,6.332103058
10963477177,Nil,37.15021849,6.332131499
10963477178,Hay Salama,37.15195084,6.337701227
10963477179,Hay Salama,37.15192642,6.337787167
10963477180,Mohamed Bouziane,37.14737277,6.341665676
10963477181,Mohamed Bouziane,37.14740982,6.341689764
10963477182,Hay El Falah,37.14674909,6.347816425
10963477183,Hay El Falah,37.14675755,6.347786688
10963477184,Facult de Ben M'Sick,37.14996217,6.352360895
10963477185,Facult de Ben M'Sick,37.14997271,6.352313303
10963477186,Moulay Rachid,37.15614796,6.36315846
10963477187,Moulay Rachid,37.15611835,6.363182275
10963477188,Attacharouk,37.15543777,6.369756669
10963477189,Attacharouk,37.15546621,6.369822366
10963477190,Mohammed Erradi,37.15381254,6.375312389
10963477191,Mohammed Erradi,37.15376619,6.375336263
11050720827,Abdessalam Ennaciri,37.12994766,6.325146838
11050720828,Abdessalam Ennaciri,37.1299762,6.325101035
11050720829,6 Novembre 1975,37.12773333,6.322089674
11050720830,6 Novembre 1975,37.12773101,6.322009378
11148760005,,37.18046321,6.322083857
11220851565,  ,37.1748135,6.392134937
11410363171,,37.16367432,6.203306033
11891941036,,37.1929474,6.271600938
11891946058,,37.19239455,6.271550538
11946278691,Clinique Abdelmoumen,37.14803273,6.274768537
11946278692,Clinique Abdelmoumen,37.14833108,6.274527556
12175374655,Salmia 2 Terminus,37.11762302,6.3456023
12175374656,Salmia 2 Terminus,37.11765131,6.345658652
12175374657,Stade Tessima,37.12186332,6.338319497
12175374658,Stade Tessima,37.12180014,6.338282484
12175374659,Al Joulane,37.12496494,6.334961075
12175374660,Al Joulane,37.12501492,6.33489426
12175374663,Lahrizi,37.12071378,6.329041224
12175374664,Lahrizi,37.1207004,6.329197061
12175374665,Jardin Sunday,37.11675063,6.323673039
12175374666,Jardin Sunday,37.11669492,6.323719128
12175374667,Amgala,37.12056738,6.319544711
12175374668,Amgala,37.12053371,6.319442179
12175374669,Al Qods,37.12468112,6.31660321
12175374670,Al Qods,37.12461295,6.316548608
12175374671,Sefrou,37.1230258,6.310347379
12175374672,Sefrou,37.12294877,6.310375267
12175374673,Taza,37.12190865,6.306111027
12175374674,Taza,37.12182473,6.306137984
12175374675,Al Inara,37.11990081,6.300841557
12175374676,Al Inara,37.11995184,6.300760255
12175374677,Oulad Haddou,37.11701568,6.294910541
12175374678,Oulad Haddou,37.11695333,6.294933762
12175374679,Hay Chrifa,37.11462374,6.290781796
12175374680,Hay Chrifa,37.11468222,6.29066854
12175374681,Taddart,37.11136229,6.284418396
12175374682,Taddart,37.11128587,6.284467247
12175374684,Azzohour,37.10940169,6.278211282
12175374685,Azzohour,37.1094756,6.278181509
12175374686,Californie,37.1100716,6.271573806
12175374687,Californie,37.11016986,6.271548453
12175374688,Casa Nearshore,37.10893872,6.264049354
12175374689,Casa Nearshore,37.10902844,6.264015668
12175374690,Al Moustakbal,37.11038326,6.256537658
12175374691,Al Moustakbal,37.110492,6.256568096
12175374692,Sidi Maarouf,37.11173198,6.25231165
12175374693,Sidi Maarouf,37.1118249,6.252344713
12175375114,Omar El Khayam Terminus,37.11955088,6.237749445
12175375115,Omar El Khayam Terminus,37.1191451,6.238215567
12175375116,Sbata,37.11921047,6.34192812
12175375117,Sbata,37.11913938,6.341904314
12175753773,Cinema Megarama,37.18044909,6.234512814
12175753774,Cinema Megarama,37.18065238,6.234375629
12175753777,Bd De L'Ocan Atlantique,37.17268592,6.222079433
12175753778,Bd De L'Ocan Atlantique,37.17283602,6.222022855
12175753787,Lotissement Saklia,37.14726377,6.212104014
12175753790,Commissariat Riad Oulfa,37.14001487,6.213204798
12175753794,Pharmacie Riad Oulfa,37.1370479,6.20933975
12175753796,Riad Oulfa,37.13468064,6.20628219
12175753798,Al Wattassine,37.13277057,6.203567707
12175753800,Terminus Riad El Oulfa 3,37.12949803,6.202490835
12176746874,Caf La Rotonde,37.16856563,6.277491035
12177189606,Cinma Sahra,37.13264227,6.300547798
12177189609,Mosque Ain Choc,37.13534395,6.299584763
12177189621,Place Sraghna,37.15216002,6.298938032
12177189624,Place Sraghna,37.15495019,6.295003976
12177189626,Rgie de Tabac,37.15968946,6.289818594
12177189630,Centre Addiction,37.16041049,6.281704217
12177189631,Rue Salonique,37.16117982,6.286867571
12177189632,Rue Salonique,37.16109074,6.286849176
12177189634,Facult Mdecine,37.15974774,6.278965617
12179426913,Rond Point Mermoz,37.17449188,6.274831571
12179426917,Rsidence Chifae,37.16712367,6.269136378
12179426918,Rsidence Chifae,37.16719003,6.268854246
12179426919,"Brahim Roudani, 400",37.1651089,6.267505491
12179426920,"Brahim Roudani, 400",37.16525494,6.267260363
12179426926,Coc,37.14491791,6.258352695
12179426927,Coc,37.14497213,6.257953497
12179426930,Marjane Californie,37.12482865,6.26045705
12179426931,Marjane Californie,37.12491419,6.260824414
12179426940,Terminus Sidi Marouf,37.08371289,6.246670971
12179426945,Cnss Sidi Marouf,37.09727182,6.251536136
12179426946,Cnss Sidi Marouf,37.09745536,6.251323077
12179983353,Dar Lhamra,37.15353982,6.23399079
12179983354,Souk Ould Mina,37.15124778,6.229692426
12179983355,Cit Police Ibn Sina,37.14871469,6.224493242
12179983357,Cit Police Ibn Sina,37.14794371,6.228293337
12179983361,Attijari Dra,37.14087266,6.220803836
12179983363,Caf El Qods,37.13778754,6.221152548
12179983373,Atlanta Sport,37.11903703,6.224416965
12179983376,Etablissement Moussaoui,37.12173039,6.228130463
12179983377,Caf Atlas,37.12181359,6.22780168
12179983379,Groupe Scolaire Al Amjad,37.12250752,6.229880794
12179983397,Gare Ennassim,37.09514922,6.245943007
12179983399,Pharmacie Rajeb,37.1037493,6.239669899
12179983400,Pharmacie Rajeb,37.10366202,6.239411693
12180986672,El Hank,37.18932802,6.248896116
12180986674,Laouina Lharra,37.1865632,6.262161112
12180986678,Rsidence Loubna II,37.18400632,6.257685878
12180986680,Souk Lahjajma,37.18079033,6.252180197
12180986682,Club Bmce,37.17908309,6.249172076
12180986684,Rsidence Bouaarfa,37.18722062,6.265396712
12180986685,Pharmacie Bordeaux,37.18410038,6.271786483
12180986686,Jardin Bordeaux,37.18542121,6.269563552
12180986690,Cinma Verdun,37.18193169,6.275291936
12182135856,Oulms Terminus,37.15475224,6.254290694
12182135857,Oulms Terminus,37.15468566,6.254346614
12182135860,C.I.L.,37.14995744,6.247265434
12182135861,C.I.L.,37.14988394,6.247319491
12182135871,Les Musees,37.14730483,6.243353891
12182135872,Les Musees,37.14738691,6.243260546
12182135873,Oued Oum Rabia,37.14531326,6.239159267
12182135874,Oued Oum Rabia,37.14538815,6.239093034
12182135875,Oued Beht,37.13972339,6.225833584
12182135876,Oued Beht,37.13964993,6.225874166
12182135877,Oued Laou,37.14313437,6.234732728
12182135878,Oued Laou,37.14323137,6.234721456
12182135886,Moulouya,37.13743336,6.222063257
12182135887,Moulouya,37.13734348,6.222111659
12182135888,Haj Fateh,37.13398213,6.216195616
12182135889,Haj Fateh,37.13391704,6.216249272
12182135890,Essafa,37.13121294,6.210493555
12182135891,Essafa,37.13130913,6.21045251
12182135892,Moulay Thami,37.12844525,6.205936652
12182135893,Moulay Thami,37.12850862,6.205852101
12182138406,Riad Al Oulfa,37.1259772,6.202435377
12182138407,Riad Al Oulfa,37.12603443,6.202364367
12182138408,La Rocade,37.12323023,6.198512184
12182138409,La Rocade,37.12329269,6.198443431
12182250868,Terminus Kasbat Al Amine,37.112225,6.221086301
12182264557,Terminus Lissasfa ,37.10958747,6.231117749
12182264559,Lissasfa,37.1096468,6.231256678
12182975463,Stade Pre-Jgo,37.13836622,6.253410637
12183034837,BD. De Bouskoura,37.14271577,6.255766762
12183034838,BD. De Bouskoura,37.14277131,6.255611819
12184319299,Groupe Scolaire Kaoukabi,37.1584871,6.225565832
12184319300,Groupe Scolaire Kaoukabi,37.15867504,6.225510895
12184341201,La Farandole,37.15974002,6.229497763
12184341202,La Farandole,37.15993226,6.22932877
12184341206,Derb Jamila,37.15406008,6.220997846
12184341207,Sidi Al Khadir,37.15159563,6.221187055
12184341212,Caf Azhar,37.12256798,6.218073643
12184341214,Dir. Tch. R. Casa,37.11979505,6.215748253
12184341218,Farah Salam,37.11774165,6.213612397
12184341219,Jnane louz (Terminus),37.11081764,6.20707037
12184855631,Collge Moulouya,37.13923876,6.217371561
12184855632,Commissariat Riad Oulfa,37.13955386,6.213134571
12184855656,pharmacie wifak,37.14131248,6.214301744
12184855663,Caf Tafoukt,37.15332242,6.227099478
12184855665,Consulat de Russie,37.16201612,6.272010216
12184855672,Ibn Chahid,37.16284713,6.268520033
12184855674,Rsidence El Hossaini,37.16138035,6.263839551
12184855676,Carrefour,37.1571962,6.257925508
12184855684,Mosque Afghanistan,37.15555008,6.231142965
12184855686,Caf Bouchiki,37.15430286,6.228998692
12184855687,ISTA Hay Hassani,37.15000721,6.22131789
12185040404,Gare Routire Ouled Ziane,37.15735665,6.310861463
12186575491,Caf De Mexico,37.16681412,6.260802114
12186575492,Caf De Mexico,37.16697294,6.260599254
12186575494,Complexe Mohammed V,37.16551579,6.256668959
12186620301,Caf Kairaouan,37.14211762,6.22960649
12186620320,Rsidence Bassatine El Oulfa,37.127862,6.205278912
12186620321,Rsidence Bassatine El Oulfa,37.12801495,6.205058687
12186620322,Pharmacie Route Rahma,37.12432404,6.200293942
12186620323,Pharmacie Route Rahma,37.12461093,6.200169273
12186620324,Rsidence Bassatine El Oulfa 2,37.1296328,6.209060041
12186620325,Rsidence Bassatine El Oulfa 2,37.12979753,6.209231706
12186620326,"Boulevard Haj Fateh, 37",37.11778103,6.225518949
12186620327,"Boulevard Haj Fateh, 37",37.11806807,6.225573987
12186620328,Direction Tch. Re,37.12227986,6.213683614
12186620329,Direction Tch. Re,37.12228244,6.213589696
12186620332,Stendhal - Ghandi,37.14880005,6.265033886
12186620333,Stendhal - Ghandi,37.14881082,6.264832001
12186620336,Derb Ghalef,37.15315236,6.269827271
12186620337,Derb Ghalef,37.1533597,6.269908086
12186620342,Moulay Idriss I - Gendarmerie,37.15573155,6.283037792
12186620343,Lyce Lahlou,37.15572568,6.278409755
12186620345,Visabel,37.152893,6.272590197
12186620346,Visabel,37.15264255,6.272461589
12187133171,C.A. Tensift,37.13330174,6.221045135
12187133172,cole Elbennay,37.13464387,6.224284716
12189072887,Derb Foukara,37.14909329,6.292647415
12189247134,Somaver,37.20411157,6.357397898
12189247136,Angle Eucaliptus/Plage,37.20291285,6.355598499
12189247138,Pharmacie Des Parcs,37.20041573,6.353606257
12189247141,Mosque Elwahda,37.19715857,6.349475193
12189247144,Lyce Baroudi,37.19238893,6.341815593
12189247146,Prison Okacha,37.19568502,6.33775816
12189247148,Lesieur,37.19363812,6.333571159
12189247150,Ancien Commissariat An-Sebaa,37.19777889,6.330589041
12189247152,Astral,37.19577322,6.326665815
12189247157,cole El Jazira,37.19859593,6.360789998
12189247159,Rsidence Ain Sba,37.19601601,6.357837821
12189247170,Terminus Mansouria,37.20920156,6.410686588
12189247172,Rsidence B. Elbaida,37.20619919,6.406792637
12189247174,Rsidence El Baida Qods,37.20417581,6.40284108
12189247180,Hay Mbarka,37.20505687,6.388355086
12189247182,Bernoussi,37.20348574,6.388087361
12189247184,Cinma Salam,37.19814524,6.385806339
12189247186,Pst. Pointage,37.19981377,6.385477318
12190068319,Station Emile Zola,37.18321687,6.306260549
12190068321,Acima (Zola),37.18083746,6.303225736
12190068324,Protection civil,37.19405365,6.34461536
12190068325,Rma Qods,37.20248343,6.397259297
12190068326,Rma Qods,37.20270955,6.397081827
12191908981,Lyce Mohammed V,37.16257676,6.28516848
12191908988,Boulangerie Al Khalil,37.13007155,6.300278238
12191908989,Boulangerie Al Khalil,37.13015491,6.299987664
12191925605,Sel Blanc,37.14597365,6.290810902
12193026722,Mosque Adarissa,37.09269383,6.261060087
12193026724,Res.dandoun,37.09167336,6.257796264
12193026726,Hay Najah,37.09051926,6.252801967
12193026741,Ppinire De L'Ourika,37.09286401,6.26964433
12193026760,Pharmacie Sidi Marouf,37.09090017,6.2490494
12193026761,Pharmacie Sidi Marouf,37.09079083,6.249033353
12193026762,Umpa,37.08667735,6.270709299
12193026763,Umpa,37.08680737,6.270905464
12193529497,Centre de Sant SMJ,37.16544534,6.351097574
12193529499,Caf Britchia,37.16157295,6.348737407
12193596001,Groupe 3 - Sidi Moumen Jdid,37.16307078,6.349443637
12193596007,Richbond (GC),37.17470869,6.34951117
12193596009,Rahal Traiteur,37.1806248,6.350254962
12193596013,Maroc Bureau,37.18641997,6.372528974
12193596085,Bernoussi,37.20350922,6.388790224
12193642216,Caf Majorelle,37.2023855,6.365872387
12193642220,Doha,37.17913619,6.376109086
12193642229,Residence Charaf,37.17255618,6.367520184
12193642233,Cimetire Sidi Moumen,37.16364963,6.374283536
12193642237,Mosque Zerhoun,37.15606797,6.37336604
12195597523,Projet Salam,37.17690929,6.404150397
12195597533,Rsidence Alkima,37.18001332,6.390386825
12195597539,Rsidence Al Kawtar,37.18175059,6.380868074
12195597544,Mosque Abir,37.16832177,6.357014512
12195597546,Carr. raib,37.16744478,6.360603573
12195597548,Ann. Panoramique,37.16989745,6.3649418
12195597550,Hmara,37.1610644,6.346455352
12195597552,Ifiam,37.15684781,6.34228008
12195597554,Hay Sadri,37.1551032,6.340136919
12195597556,Bournazel,37.153968,6.338602402
12195642075,Tribunal Administratif,37.14284529,6.33083335
12195642077,Pharmacie Ibn Zohr,37.14045334,6.327657919
12195642079,Complexe K. Zebdi,37.13916395,6.325928392
12197144355,Technopark,37.12495731,6.26440691
12197144356,Technopark,37.12494134,6.264431915
12197199177,Terminus Marif Oliverie,37.17058502,6.261580596
12197199180,Lotissement El Baida 2,37.14576547,6.360577357
12197199181,Lotissement El Baida 2,37.14560237,6.360830915
12197236103,March Crio,37.1371868,6.340164105
12197236104,March Crio,37.13732456,6.340475669
12197236123,Place de Mers Sultan,37.17304304,6.283345538
12197236126,Nouakchott,37.17299158,6.286521836
12197236170,Sour Jdid,37.19220218,6.279469276
12197236173,Derb Tazi,37.19318285,6.272915004
12197236175,Parc le Lac,37.18921054,6.265564913
12197236183,Bmci Lalla Yacout,37.17690361,6.286275657
12197420841,Orphelinat in Choc,37.1306725,6.304708204
12197420847,Pharmacie Dalia,37.13139022,6.285032133
12197420849,Angle Rue des Pommes d'Or,37.13072085,6.280926097
12197420852,cole Le Pont,37.12877857,6.273979758
12197420859,Mosque Taha,37.13279263,6.288096372
12197420860,Mosque Taha,37.13246668,6.287639881
12197420862,Residence Narjiss,37.10648955,6.245936952
12197420878,Rsidence El Mawlid,37.10400546,6.251553422
12197420879,Rsidence El Mawlid,37.10412104,6.251649448
12197420881,Pharmacie Ouaadoudi,37.1047718,6.243137593
12197420883,cole Elanouar,37.10115799,6.241682552
12197540386,Ppinire Derb Ghalef,37.15915082,6.267330629
12197540387,Ppinire Derb Ghalef,37.15906799,6.2675586
12197540388,Rsidence El Majd,37.15616668,6.266581992
12197540389,Rsidence El Majd,37.15608384,6.266784626
12197540393,cole Frres Safa,37.13400085,6.314617989
12197540398,Pharmacie Oceania,37.13417486,6.319269192
12197540399,Pharmacie Oceania,37.13432871,6.319214246
12197540400,Pharmacie Ibn Rochd,37.1370826,6.32323
12197558501,Pharmacie Ibn Rochd,37.13723903,6.323128679
12197558502,Pharmacie Adiba,37.13555586,6.32124213
12197558503,Pharmacie Adiba,37.13570412,6.321071373
